time,gyroX,gyroY,gyroZ,accX,accY,accZ,motor1,motor2,motor3,motor4
2298,-167.0790431517761,-109.92994741874,-88.02413694816042,9.888021658654258,-0.005393787814114025,0.005339313267867745,1167,1109,1067,1134
2299,-168.1699704218558,-108.253688382023,-87.7857745283971,9.840762958673102,-0.04972795581665599,-0.023210050491096118,1168,1108,1066,1134
2300,-169.24408083503414,-106.56660406667949,-87.54521746884284,9.873031401139947,0.003967316537536114,0.028112769821006342,1169,1106,1065,1135
2301,-170.30126698116558,-104.86886317973392,-87.30247178341142,9.899903131945534,0.04945994207963278,-0.06422720208710452,1170,1104,1064,1135
2302,-171.34142314251582,-103.1606354938614,-87.0575435407325,9.754941489410962,-0.020835465763731253,0.06416358200323856,1171,1103,1063,1136
2303,-172.3644453043362,-101.44209183040583,-86.81043886399921,9.858399927261143,0.0323767995154787,0.0306444597074779,1172,1101,1061,1136
2304,-173.37023116526234,-99.7134040423026,-86.56116393081578,9.871834340845647,0.009111697127517464,-0.0052842754858938,1173,1099,1060,1137
2305,-174.35868014754703,-97.97474499688875,-86.3097249730424,9.85058055152972,0.043675676731740984,0.05424271514650415,1174,1097,1059,1137
2306,-175.32969340711503,-96.22628855862119,-86.05612827664007,9.74079334898336,0.05873006918962144,-0.009116143334077611,1175,1096,1058,1138
2307,-176.28317384345027,-94.46820957168546,-85.8003801815128,9.794295956103829,-0.020080939081948593,-0.0174360666903256,1176,1094,1057,1138
2308,-177.2190261093033,-92.70068384251579,-85.54248708134978,9.7864180483363,-0.06949492075118897,-0.03803280952535074,1177,1092,1056,1138
2309,-178.13715662022707,-90.92388812221282,-85.28245542346514,9.785004317413028,-0.08082213325921331,0.0212833163655978,1178,1090,1055,1139
2310,-179.03747356393635,-89.13800008886663,-85.02029170863662,9.763827716289404,-0.07031543418302087,-0.013302486832479397,1179,1089,1054,1139
2311,-179.91988690948625,-87.34319832979362,-84.75600249094362,9.834275189154228,0.10062970420485291,0.059852755677463426,1179,1087,1053,1140
2312,-180.7843084162783,-85.53966232367276,-84.4895943776026,9.84715047175846,-0.05092160066926976,-0.029145807623442266,1180,1085,1051,1140
2313,-181.63065164288147,-83.72757242260298,-84.22107402880276,9.793906131777915,0.01184356842584882,0.07205971813590721,1181,1083,1050,1141
2314,-182.45883195567905,-81.90710983406304,-83.95044815753859,9.771359516208257,-0.05969039195936034,-0.04628820058705448,1182,1081,1049,1141
2315,-183.26876653732958,-80.07845660279538,-83.67772352944291,9.820692399680116,-0.0011779551809151237,0.06691491252059993,1183,1080,1048,1141
2316,-184.06037439504954,-78.24179559259993,-83.40290696261731,9.769463670498089,0.06072305585526161,0.08743797972478023,1184,1078,1047,1142
2317,-184.8335763687134,-76.39731046804583,-83.12600532746143,9.829593069157278,0.008892059038305576,-0.01354941966543074,1184,1076,1046,1142
2318,-185.5882951387676,-74.54518567610981,-82.84702554650194,9.813476041901707,-0.06585502595962044,0.007401219166831248,1185,1074,1045,1143
2319,-186.32445523396458,-72.68560642772628,-82.56597459421864,9.714935506260122,-0.03847615589379522,-0.020812213824619404,1186,1072,1043,1143
2320,-187.04198303890777,-70.8187586792718,-82.28285949687088,9.82449575034999,-0.0016053436909885328,-0.009986318877216538,1187,1070,1042,1143
2321,-187.74080680141512,-68.94482911396416,-81.99768733232118,9.725275148376607,-0.08585798763528951,-0.09187457109806792,1187,1068,1041,1144
2322,-188.42085663969226,-67.0640051231996,-81.71046522985897,9.919164561152057,0.004747983247580774,-0.08393229205502067,1188,1067,1040,1144
2323,-189.08206454932247,-65.17647478780857,-81.42120037002165,9.727456513652674,0.021669551798622025,0.050424794755595186,1189,1065,1039,1144
2324,-189.72436441006565,-63.2824268592523,-81.12989998441577,9.88887129172317,0.03629676995480768,0.136986093979257,1189,1063,1038,1145
2325,-190.34769199247071,-61.38205074074594,-80.83657135553591,9.782751154366979,-0.06404929285987991,0.08520468753848283,1190,1061,1037,1145
2326,-190.95198496429927,-59.47553646831637,-80.5412218165823,9.758433728998929,-0.005534201489535304,-0.10031682285721542,1190,1059,1035,1145
2327,-191.53718289675734,-57.563074691803436,-80.2438587512782,9.830907281518012,0.08969963348186842,-0.011302391993213876,1191,1057,1034,1145
2328,-192.1032272705397,-55.64485665578971,-79.94448959368458,9.822524778460673,0.01147261154634116,-0.1152621292609954,1192,1055,1033,1146
2329,-192.65006148168032,-53.721074180481644,-79.64312182801501,9.800548353022613,-0.011600413518982904,-0.054530293132709996,1192,1053,1032,1146
2330,-193.17763084721412,-51.79191964252227,-79.33976298844772,9.881085337464656,-0.011103975560941972,0.04172882363634367,1193,1051,1031,1146
2331,-193.68588261064383,-49.857585955759106,-79.03442065893809,9.788362129809386,0.004490874178039269,0.02930765414188556,1193,1049,1030,1146
2332,-194.17476594721705,-47.918266551947525,-78.72710247302824,9.789069649055545,0.02489256806303812,-0.026781387087060668,1194,1047,1028,1147
2333,-194.64423196900728,-45.97415536141251,-78.41781611365694,9.8785172393729,-0.046536746393181325,0.022031996074728367,1194,1045,1027,1147
2334,-195.09423372980342,-44.025446793653714,-78.10656931296717,9.76957585580818,0.011947185439249226,0.012194432101148586,1195,1044,1026,1147
2335,-195.52472622980477,-42.07233571790261,-77.7933698521125,9.798351361172307,-0.027655434315551237,0.003037234257286702,1195,1042,1025,1147
2336,-195.9356664201197,-40.115017443640575,-77.47822556106338,9.734336141298943,0.03701215492881022,0.02668749845615675,1195,1040,1024,1148
2337,-196.32701320707193,-38.153687701062545,-77.16114431841045,9.84625806540666,0.0826302104916092,-0.07322353792301668,1196,1038,1022,1148
2338,-196.6987274563086,-36.18854262150974,-76.84213405116847,9.805119318082477,0.05961061224928822,0.013539317944810501,1196,1036,1021,1148
2339,-197.05077199671484,-34.219778717851106,-76.52120273457729,9.88893193950021,0.022445167326149956,0.09217936847635605,1197,1034,1020,1148
2340,-197.38311162412987,-32.247592864837074,-76.19835839190323,9.873215558471628,-0.02268950712742101,-0.019731800673119373,1197,1032,1019,1148
2341,-197.6957131048677,-30.272182279410163,-75.87360909423813,9.902476621888663,-0.016874068926118094,0.028135502035582495,1197,1030,1018,1148
2342,-197.98854517904104,-28.293744500981344,-75.54696296029732,9.832641579891533,0.03530852370397018,-0.004881138258350932,1197,1028,1016,1149
2343,-198.26157856368633,-26.312477371681176,-75.21842815621734,9.928713864198103,-0.03419763212631637,0.11623560441331891,1198,1026,1015,1149
2344,-198.51478595569273,-24.32857901657012,-74.88801289535097,9.835812499944318,0.013609671616476077,0.0012997534561851021,1198,1024,1014,1149
2345,-198.7481420345319,-22.342247823831865,-74.55572543806277,9.783708081523365,0.002075246435117135,0.049469977593284364,1198,1022,1013,1149
2346,-198.96162346479062,-20.353682424928998,-74.22157409152157,9.773602933143149,-0.0176977355528732,0.058310949358220676,1198,1020,1012,1149
2347,-199.1552088985036,-18.36308167474569,-73.88556720949391,9.829956352686398,0.03390641124988457,0.043217365360567056,1199,1018,1011,1149
2348,-199.32887897728892,-16.370644631696717,-73.54771319213411,9.779160323524577,-0.028555206552168456,-0.06017544974084918,1199,1016,1009,1149
2349,-199.48261633428336,-14.376570537826733,-73.20802048577512,9.799042041223787,0.013705844380617699,0.04866719405166712,1199,1014,1008,1149
2350,-199.61640559587929,-12.381058798884109,-72.866497582717,9.75064069715475,-0.01796958677370082,-0.03700656620581788,1199,1012,1007,1149
2351,-199.7302333832621,-10.384308964378404,-72.52315302101434,9.710336030342022,-0.016002565514391213,-0.00832543323024426,1199,1010,1006,1149
2352,-199.82408831374784,-8.386520707630533,-72.17799538426351,9.869944129296726,0.0659970087381053,-0.027053589506610815,1199,1008,1005,1149
2353,-199.89796100192177,-6.387893805799931,-71.83103330138721,9.815121648160014,0.10249167138292695,-0.07859931133734784,1199,1006,1003,1149
2354,-199.95184406057658,-4.388628119912688,-71.4822754464197,9.811026574944016,-0.024454230919133863,-0.0036547828635538253,1199,1004,1002,1149
2355,-199.98573210145128,-2.3889235748699207,-71.13173053828895,9.746996767532739,0.005916041952378968,0.06337476866394134,1199,1002,1001,1149
2356,-199.99962173577,-0.3889801394611398,-70.77940734059963,9.856940800880693,-0.01622829216992899,-0.04873364282944639,1199,1000,1000,1149
2357,-199.9935115745811,1.611002193638149,-70.4253146614131,9.853468557070599,0.012070171624087012,0.017831299451161273,1199,1001,1000,1149
2358,-199.96740222889537,3.6108234278605704,-70.069461353028,9.827148673072426,-0.02825023774122239,0.03826879411531349,1199,1003,1002,1149
2359,-199.9212963096257,5.610283582748505,-69.71185631175867,9.776533401994927,-0.01749941021516694,-0.05695681704967061,1199,1005,1003,1149
2360,-199.85519842732555,7.609182713954096,-69.35250847771223,9.814036131066269,-0.08552270402594904,0.0716672413409775,1199,1007,1004,1149
2361,-199.76911519172816,9.607320933228547,-68.9914268345661,9.878162413738842,-0.09472148705093429,-0.004037227628638224,1199,1009,1005,1149
2362,-199.66305521108526,11.60449842841646,-68.62862040934226,9.842929197791092,0.0016306756569350182,0.07228264968067859,1199,1011,1006,1149
2363,-199.53702909130664,13.600515483431202,-68.26409827218272,9.839947327791783,-0.04309420090406714,0.08821734767288993,1199,1013,1008,1149
2364,-199.3910494348991,15.595172498232035,-67.89786953612168,9.819387736001826,-0.07051605929465433,0.04936553453397626,1199,1015,1009,1149
2365,-199.22513083970676,17.58827000877898,-67.52994335685855,9.825255968501962,0.0013489224250728196,0.005516009154980396,1199,1017,1010,1149
2366,-199.03928989745089,19.579608706981183,-67.16032893252884,9.829766661846222,-0.06288694763798151,-0.07794656957716967,1199,1019,1011,1149
2367,-198.83354519207074,21.568989460629677,-66.7890355034736,9.82158837540527,-0.0033490705726136206,0.04928483384595299,1198,1021,1012,1149
2368,-198.6079172978655,23.556213333305507,-66.41607235200951,9.827550403091088,0.02742331940935971,0.028429918189455828,1198,1023,1014,1149
2369,-198.3624287774365,25.54108160427882,-66.04144880219565,9.783329660615681,-0.05344791752381311,0.027726311493693003,1198,1025,1015,1149
2370,-198.09710417943126,27.523395788375165,-65.66517421960152,9.8391545519951,-0.0364088980124477,0.023423897253346357,1198,1027,1016,1149
2371,-197.81197003608838,29.50295765582946,-65.28725801107183,9.812773411063112,-0.019656371822140195,-0.023181631252776943,1197,1029,1017,1148
2372,-197.50705486058476,31.47956925210319,-64.90770962449237,9.834728395463715,-0.10770761966926233,0.04496123157339603,1197,1031,1018,1148
2373,-197.18238914418362,33.45303291768529,-64.52653854855276,9.723753518148,-0.03885723774527977,-0.03380993685212932,1197,1033,1020,1148
2374,-196.83800535318616,35.42315130785307,-64.14375431251021,9.792207860744305,-0.12717604996006332,0.018402632722851194,1196,1035,1021,1148
2375,-196.47393792568465,37.38972741240855,-63.7593664859508,9.762626725604463,0.0018351642396201525,0.026620998247607403,1196,1037,1022,1148
2376,-196.09022326811817,39.352564575381486,-63.3733846785499,9.769249072558694,-0.08027606534177108,-0.05049897912949165,1196,1039,1023,1148
2377,-195.686899751633,41.31146651468989,-62.98581853983285,9.786237917175129,-0.07346944239223131,-0.09283635591548428,1195,1041,1024,1147
2378,-195.26400770824438,43.266237341773625,-62.596677758932685,9.734950720029001,-0.04494003361689852,0.05329322536162831,1195,1043,1026,1147
2379,-194.82158942680456,45.21668158117757,-62.205972064348934,9.749544248106321,-0.08855965387345538,-0.002028979672415024,1194,1045,1027,1147
2380,-194.35968914877267,47.16260419010453,-61.813711223703315,9.887554503563383,0.03515470801736579,-0.0524012476086257,1194,1047,1028,1147
2381,-193.87835306379196,49.103810577913826,-61.41990504349671,9.879520582700225,0.04746338764473279,0.012236438341216332,1193,1049,1029,1147
2382,-193.37762930506946,51.040106625585715,-61.024563368862836,9.791202126032726,0.022245297127003367,0.02319988306072842,1193,1051,1030,1146
2383,-192.8575679445639,52.97129870512833,-60.62769608332309,9.819536678796778,-0.06292094636214594,-0.02163008061268491,1192,1052,1031,1146
2384,-192.3182209879782,54.89719369894236,-60.229313108539095,9.78651790377487,0.013546421580034574,0.10872355063448864,1192,1054,1033,1146
2385,-191.75964236955815,56.81759901913469,-59.82942440406419,9.876616741609041,-0.07271150153257928,-0.0421870781149517,1191,1056,1034,1146
2386,-191.1818879467005,58.73232262677226,-59.42803996709544,9.813854420589061,0.0912036003454743,0.023077993345488785,1191,1058,1035,1145
2387,-190.58501549436568,60.64117305109127,-59.025169832222566,9.78208556802531,0.052765819839596766,-0.021567400282368712,1190,1060,1036,1145
2388,-189.969084699302,62.54395940863863,-58.62082407117827,9.804042069648586,-0.019832872830356417,0.11416013017804383,1189,1062,1037,1145
2389,-189.33415715407514,64.4404914223656,-58.2150127925852,9.81825136969391,-0.0684301263078462,-0.029483856512102436,1189,1064,1038,1144
2390,-188.68029635091085,66.33057944065057,-57.80774614170435,9.854532421126398,0.04775634203981716,-0.08616732101505574,1188,1066,1040,1144
2391,-188.00756767534477,68.21403445626609,-57.39903430018093,9.81353413145986,-0.003641785407089579,-0.03301823179408295,1188,1068,1041,1144
2392,-187.31603839968335,70.0906681252815,-56.98888748578938,9.845234651164546,0.01737557517510306,0.07358320334780775,1187,1070,1042,1143
2393,-186.60577767627836,71.9602927858924,-56.577315952179,9.858121268092013,0.003488108988163366,-0.006780045325509358,1186,1071,1043,1143
2394,-185.87685653060984,73.8227214771921,-56.1643299886164,9.75848370211531,0.07587788709636475,-0.012132756423642851,1185,1073,1044,1143
2395,-185.12934785418537,75.67776795786214,-55.749939919729464,9.81252757937148,-0.028733668018110378,0.014944024934169759,1185,1075,1045,1142
2396,-184.36332639724915,77.52524672480166,-55.33415610524802,9.796717632134353,0.05145964571758708,-0.02059588594266357,1184,1077,1046,1142
2397,-183.57886876130905,79.36497303167218,-54.91698893974608,9.825562939947638,-0.017376593680593525,-0.038867937537313955,1183,1079,1048,1142
2398,-182.77605339147445,81.19676290737746,-54.49844885238077,9.812366078798405,-0.053769623114856724,-0.013941898904654682,1182,1081,1049,1141
2399,-181.95496056861356,83.02043317445575,-54.07854630663259,9.859085466409692,-0.015526892364052653,0.05280849390406914,1181,1083,1050,1141
2400,-181.11567240132473,84.83580146739939,-53.65729180004348,9.785221151479416,0.039077878344497496,0.0664621856040201,1181,1084,1051,1140
2401,-180.2582728177247,86.6426862508932,-53.23469586395389,9.757580296903559,-0.05745958943513653,-0.004621649745987453,1180,1086,1052,1140
2402,-179.38284755705794,88.4409068379633,-52.81076906324046,9.823659864307558,-0.015879410261673808,0.13964404393595345,1179,1088,1053,1140
2403,-178.48948416112034,90.23028340805074,-52.385521996050876,9.815256820686217,0.01833376086751825,0.09967150556578472,1178,1090,1054,1139
2404,-177.5782719655077,92.0106370249884,-51.95896529353995,9.786941343749305,-0.07755937248840035,-0.039703905997436006,1177,1092,1055,1139
2405,-176.6493020906796,93.78178965489946,-51.531109619602724,9.826308722835483,-0.027236227622911353,-0.04187742374062912,1176,1093,1057,1138
2406,-175.7026674328497,95.54356418399625,-51.10196567060892,9.800257915132724,-0.011560281133871864,0.0015392063470200685,1175,1095,1058,1138
2407,-174.7384626546952,97.2957844362934,-50.67154417513506,9.849705369264194,0.014016264113561367,-0.0430348749550807,1174,1097,1059,1137
2408,-173.75678417588983,99.0382751912271,-50.239855893695804,9.851830319898257,-0.02978716212733873,0.0009895072380958056,1173,1099,1060,1137
2409,-172.75773016346406,100.77086220117266,-49.80691161847602,9.846456883766454,0.03165824265191982,0.027424906329971816,1172,1100,1061,1136
2410,-171.74140052198587,102.49337220887418,-49.372722173059735,9.850975269255184,0.04621403000419589,0.0234018888109676,1171,1102,1062,1136
2411,-170.70789688357323,104.20563296476504,-48.93729841216077,9.81954214037475,0.03244681823838882,0.01905716272082776,1170,1104,1063,1135
2412,-169.65732259772795,105.90747324419777,-48.500651221350154,9.80114619739535,0.04839106304528678,0.024807711957298573,1169,1105,1064,1135
2413,-168.5897827210039,107.59872286456142,-48.06279151678524,9.908749943359963,-0.06829557889437021,-0.05088416473477149,1168,1107,1065,1134
2414,-167.5053840064984,109.27921270230452,-47.62373024493552,9.845402344655996,0.033560413584479254,0.04274626389608187,1167,1109,1066,1134
2415,-166.40423489317956,110.94877470984311,-47.18347838231007,9.83031789143442,0.02326717400858318,-0.1356394442712238,1166,1110,1067,1133
2416,-165.28644549504156,112.60724193236709,-46.7420469351827,9.751796956359065,0.03464239378282143,-0.02098562353435393,1165,1112,1069,1133
2417,-164.15212759009194,114.2544485245375,-46.29944693931626,9.812978531492053,0.04099403637044673,0.0025516023179452847,1164,1114,1070,1132
2418,-163.00139460917663,115.89022976706657,-45.85568945968793,9.795580745146136,0.029823592028708174,0.025623398913243674,1163,1115,1071,1132
2419,-161.83436162463408,117.51442208319443,-45.41078559021127,9.779609878154575,0.009492792768958785,0.07406224168678964,1161,1117,1072,1131
2420,-160.65114533879097,119.12686305504172,-44.964746453460144,9.780928895054322,-0.007548582691677516,0.03073013326194018,1160,1119,1073,1130
2421,-159.45186407228908,120.72739143985613,-44.517583200389446,9.775140270593552,-0.09067713325428961,0.012496546674282705,1159,1120,1074,1130
2422,-158.2366377522565,122.31584718613182,-44.069307010057514,9.812909908589932,0.021757092543599865,-0.10346692850897654,1158,1122,1075,1129
2423,-157.00558790031172,123.892071449619,-43.61992908934545,9.893076934689665,0.012085052552430996,0.034927373155756766,1157,1123,1076,1129
2424,-155.7588376204144,125.45590660920428,-43.169460672678014,9.74467057221692,0.015460546723918596,-5.6155749887859436e-05,1155,1125,1077,1128
2425,-154.49651158655413,127.0071962826743,-42.717913021742326,9.725817241280536,-0.012211471414774876,0.04571329653860036,1154,1127,1078,1127
2426,-153.2187360302814,128.54578534235557,-42.26529742520583,9.8563217037337,-0.007959774508969265,0.05404279394850506,1153,1128,1079,1127
2427,-151.92563872808796,130.07151993062323,-41.81162519843518,9.78266309197622,-0.011353208986716858,0.013772504430276687,1151,1130,1080,1126
2428,-150.6173489886255,131.5842474752909,-41.3569076832121,9.77576848725371,0.03391225297319475,-0.05961401439056161,1150,1131,1081,1125
2429,-149.2939976397787,133.08381670486372,-40.90115624745109,9.812733878851326,0.006325869703245577,-0.0649837118599454,1149,1133,1082,1125
2430,-147.9557170155787,134.57007766366934,-40.44438228491401,9.770924879055322,-0.017295911539245905,0.05790992243889133,1147,1134,1083,1124
2431,-146.60264094297318,136.04288172685,-39.986597214926284,9.766300250163077,0.038213993986472926,-0.013168881121291954,1146,1136,1084,1123
2432,-145.23490472844227,137.50208161522613,-39.52781248209098,9.843096459243698,0.025693036196556208,0.03876932554927396,1145,1137,1085,1123
2433,-143.85264514446672,138.94753141002593,-39.0680395560022,9.871235193109845,0.00024466339509454746,0.016543887639732552,1143,1138,1086,1122
2434,-142.45600041585405,140.37908656747345,-38.60728993095947,9.799699126427244,0.02113825259707487,-0.06928812473955313,1142,1140,1087,1121
2435,-141.04511020591218,141.7966039332469,-38.1455751256791,9.755586862321016,-0.07112403151518301,0.045125195866357284,1141,1141,1088,1121
2436,-139.6201156024875,143.19994175679,-37.6829066830075,9.776751088930101,0.04427933360133175,0.05411898846413879,1139,1143,1089,1120
2437,-138.1811591038517,144.58895970549074,-37.21929616963131,9.867542684576803,0.06333794744290537,-0.05978114852264498,1138,1144,1090,1119
2438,-136.72838460445664,145.9635188787109,-36.75475517578955,9.76885694660789,0.00013429514375467685,-0.01918346091470947,1136,1145,1091,1119
2439,-135.26193738054056,147.3234818216795,-36.28929531498253,9.794371068083013,-0.023337210144531106,0.052947518860051335,1135,1147,1092,1118
2440,-133.78196407560432,148.66871253923512,-35.82292822368271,9.76839080721356,-0.018746602388258427,-0.03404231398769535,1133,1148,1093,1117
2441,-132.28861268574565,149.9990765094265,-35.35566556104324,9.826752552571946,-0.034632121908908166,-0.01746706413194453,1132,1149,1094,1116
2442,-130.78203254485803,151.3144406969662,-34.88751900860601,9.782244105065868,0.02835149910423522,-0.05088382997076757,1130,1151,1095,1116
2443,-129.2623743097011,152.6146735665307,-34.418500270010796,9.800027956303087,-0.02654466250576859,0.026342128393296207,1129,1152,1095,1115
2444,-127.72978994483097,153.89964509591752,-33.948621070701286,9.83428180625435,-0.07388913222646087,0.053035931694380735,1127,1153,1096,1114
2445,-126.18443270740802,155.16922678904353,-33.47789315763334,9.8301898489246,0.06504951263727246,-0.024442632401780653,1126,1155,1097,1113
2446,-124.62645713186713,156.42329168879834,-33.006328298979916,9.822149271369511,0.04024361684937128,0.02507139079163194,1124,1156,1098,1112
2447,-123.05601901446866,157.66171438973615,-32.53393828383827,9.84572241690267,-0.06468250854321424,-0.008857051832422634,1123,1157,1099,1112
2448,-121.4732753977145,158.88437105061973,-32.06073492193383,9.85492662883427,0.06811170300947327,-0.010825802137803146,1121,1158,1100,1111
2449,-119.87838455464797,160.0911394068015,-31.58673004332617,9.786819228478144,0.06455755602267932,0.030092134515933223,1119,1160,1101,1110
2450,-118.27150597302484,161.28189878245095,-31.111935498112736,9.75975249525641,0.008576333050714964,0.04511747348278647,1118,1161,1102,1109
2451,-116.65280033936314,162.4565301026237,-30.636363156132095,9.837895350033524,0.02423161090294523,0.011852213642518851,1116,1162,1103,1108
2452,-115.0224295228784,163.6149159051658,-30.160024906668365,9.769477623863445,-0.03819520932968361,0.037265286565415,1115,1163,1104,1108
2453,-113.38055655929249,164.7569403524631,-29.682932658152627,9.83381411862845,0.11317203530171116,0.020523204432793558,1113,1164,1104,1107
2454,-111.72734563453473,165.88248924302172,-29.20509833786659,9.810298366554703,-0.05030618242353616,0.1068239130489501,1111,1165,1105,1106
2455,-110.06296206831874,166.99145002289137,-28.726533891643037,9.74353365872001,-0.06061387076921461,-0.00038485134671065234,1110,1166,1106,1105
2456,-108.38757229761475,168.08371179691784,-28.247251283568364,9.85753745805896,-0.016501001948563257,0.02566367771519186,1108,1168,1107,1104
2457,-106.70134386000424,169.1591653398335,-27.76726249568298,9.787175464937317,0.014767765103006467,-0.008297046427182564,1106,1169,1108,1103
2458,-105.00444537692466,170.21770310718108,-27.286579527681248,9.829724378593616,-0.0257776857780278,-0.00012020670641106596,1105,1170,1109,1102
2459,-103.29704653681138,171.25921924606516,-26.805214396612666,9.837742570157932,-0.1069419054029494,0.06703602068690716,1103,1171,1109,1102
2460,-101.57931807812442,172.28360960574057,-26.323179136580098,9.870196832931823,0.024439193229730267,0.0749979482249887,1101,1172,1110,1101
2461,-99.85143177227938,173.29077174802424,-25.840485798440294,9.784858372446024,0.07673882242794225,-0.03802847031885109,1099,1173,1111,1100
2462,-98.11356040646577,174.28060495754195,-25.35714644950121,9.802686648585484,0.14591665940076232,-0.08602709922536264,1098,1174,1112,1099
2463,-96.36587776637315,175.25301025179687,-24.873173173221744,9.839381940162317,0.046409390659078606,0.03779020150175549,1096,1175,1113,1098
2464,-94.60855861880789,176.20789039107066,-24.388578068908252,9.854034016499147,0.0027561734802547945,-0.042471787028336254,1094,1176,1113,1097
2465,-92.84177869422096,177.1451498881448,-23.903373251413274,9.82621849439569,0.09164048599301572,-0.004269826141705174,1092,1177,1114,1096
2466,-91.06571466913313,178.06469501785025,-23.41757085083215,9.802389038540776,-0.04629107599475892,-0.022761211252581806,1091,1178,1115,1095
2467,-89.2805441484656,178.96643382644098,-22.931183012199245,9.7379143095587,-0.050792139716819576,-0.003959088722958852,1089,1178,1116,1094
2468,-87.48644564778407,179.85027614078692,-22.444221895185542,9.85697807627885,-0.029789269290363712,-0.012143361807646231,1087,1179,1116,1093
2469,-85.68359857544223,180.71613357739386,-21.956699673793253,9.83258021326618,-0.00807465606027415,0.037024522644146345,1085,1180,1117,1092
2470,-83.87218321464627,181.56391955123902,-21.468628536052872,9.743634768405304,0.040635879016748006,-0.0787645265431746,1083,1181,1118,1092
2471,-82.05238070542144,182.39354928443214,-20.980020683717072,9.83679867337212,0.04286079742426411,-0.06333137893905792,1082,1182,1119,1091
2472,-80.22437302650349,183.20493981469062,-20.49088833195706,9.850881203656824,0.018285941149136203,-0.0457520953318454,1080,1183,1119,1090
2473,-78.38834297713564,183.9980100036382,-20.00124370905581,9.846465990584226,0.07080653884981201,0.11507528632954177,1078,1183,1120,1089
2474,-76.54447415879349,184.77268054491657,-19.51109905610356,9.914464838958828,-0.0809426263066402,-0.045976457317982805,1076,1184,1121,1088
2475,-74.69295095682295,185.5288739721169,-19.02046662669129,9.835700227933673,0.01465149318964876,-0.0262841263031299,1074,1185,1122,1087
2476,-72.833958522,186.26651466652717,-18.529358686603825,9.862195814554232,-0.020477760255053257,0.020705338383099913,1072,1186,1122,1086
2477,-70.96768275202027,186.9855288646921,-18.037787513514438,9.909861889894572,-0.03371003203484462,-0.0010164568389136334,1070,1186,1123,1085
2478,-69.09431027290421,187.68584466579156,-17.545765396676504,9.81792936903428,-0.0031085003160678756,-0.02981321843848718,1069,1187,1124,1084
2479,-67.21402842033993,188.36739203882857,-17.05330463661767,9.758735165007378,-0.11324578861416007,0.04345408477264393,1067,1188,1124,1083
2480,-65.32702522094446,189.03010282963422,-16.560417544830944,9.727602122783068,0.021331531648669674,0.024172619036568296,1065,1189,1125,1082
2481,-63.43348937346589,189.67391076768146,-16.067116443468112,9.791842338185091,0.0051456309570820785,-0.022989287272267542,1063,1189,1126,1081
2482,-61.53361022991171,190.2987514727128,-15.573413665031197,9.811585625373837,0.051996292943450685,0.07169159543244165,1061,1190,1126,1080
2483,-59.62757777661171,190.90456246117884,-15.079321552063599,9.724849631962305,-0.005453197623704529,-0.023601776587891497,1059,1190,1127,1079
2484,-57.71558261522421,191.49128315248512,-14.58485245684275,9.87134046904217,-0.07347345081193145,-0.0513302533048273,1057,1191,1128,1078
2485,-55.79781594367065,192.05885487505196,-14.090018741069937,9.762550007101888,-0.11628727559571879,0.07233549923807638,1055,1192,1128,1077
2486,-53.87446953702144,192.60722087217957,-13.594832775562624,9.747109354684575,0.11044930501280692,-0.06354884757845819,1053,1192,1129,1076
2487,-51.94573572831308,193.13632630772562,-13.099306939943812,9.880207068248339,-0.016911714696694065,0.018538716419775322,1051,1193,1129,1075
2488,-50.01180738932055,193.64611827158714,-12.603453622333932,9.798533816878628,-0.030590686783641997,-0.09341054183872238,1050,1193,1130,1074
2489,-48.07287791126476,194.13654578499288,-12.107285219039744,9.811425451479314,0.036753499249423636,0.06166480322555511,1048,1194,1131,1073
2490,-46.12914118547845,194.60755980560006,-11.610814134245668,9.834378365959768,-0.05844657059727048,0.034300397671984756,1046,1194,1131,1071
2491,-44.1807915840151,195.05911323239894,-11.114052779703144,9.727077687232518,0.04810954539409515,-0.014647687006081395,1044,1195,1132,1070
2492,-42.228023940209866,195.49116091042342,-10.617013574419806,9.815162192109895,-0.08025044413248088,0.059078866629128646,1042,1195,1132,1069
2493,-40.271033529201205,195.9036596352655,-10.119708944350254,9.811657845973652,0.038032910195983476,-0.0074980199905331476,1040,1195,1133,1068
2494,-38.31001604839801,196.2965681573967,-9.622151322083985,9.768779263806161,0.011187062697797876,0.024845792999017804,1038,1196,1133,1067
2495,-36.34516759791558,196.66984718629197,-9.124353146535991,9.918536475195284,-0.055729783519830205,0.09741089598343577,1036,1196,1134,1066
2496,-34.3766846609602,197.0234593943597,-8.626326862634386,9.794582835718122,0.019060617507478988,0.046347207993843585,1034,1197,1134,1065
2497,-32.40476408418656,197.35736942067354,-8.128084921010679,9.86473457143595,0.031381274786425474,0.036260236634274495,1032,1197,1135,1064
2498,-30.429603058007686,197.67154387450938,-7.629639777687106,9.732087294142264,0.016893856541599257,0.00073181859514385,1030,1197,1135,1063
2499,-28.45139909688093,197.96595133868345,-7.131003893766468,9.786321652463153,-0.013975709085172483,0.00832091793010367,1028,1197,1136,1062
2500,-26.470350019554605,198.24056237269468,-6.632189735120068,9.855817846208929,-0.07387967609622641,0.057169681702766956,1026,1198,1136,1061
2501,-24.486653929284177,198.49534951566866,-6.133209772075541,9.816758808884147,-0.06389504064409095,-0.016881468120850254,1024,1198,1137,1060
